gene1,gene2,correlation,project_id,project_name,grid_position
HSPB8,CLPX,0.17370202868142331,TCGA-MESO,Mesothelioma,10
HSPB8,CRYAB,0.17790588319405248,TCGA-MESO,Mesothelioma,10
HSPB8,DNAJA3,-0.14896004233735433,TCGA-MESO,Mesothelioma,10
HSPB8,DNAJB2,-0.002089423401925063,TCGA-MESO,Mesothelioma,10
HSPB8,DNAJB6,0.004876490871299385,TCGA-MESO,Mesothelioma,10
HSPB8,DNAJC15,0.026459036826112777,TCGA-MESO,Mesothelioma,10
HSPB8,DNAJC19,0.08120678198872103,TCGA-MESO,Mesothelioma,10
HSPB8,DNLZ,-0.04692715412932575,TCGA-MESO,Mesothelioma,10
HSPB8,GRPEL1,0.09357452014131681,TCGA-MESO,Mesothelioma,10
HSPB8,GRPEL2,-0.34465612227817893,TCGA-MESO,Mesothelioma,10
HSPB8,HSCB,-0.23544956396777592,TCGA-MESO,Mesothelioma,10
HSPB8,HSP90AA1,-0.08445321751671163,TCGA-MESO,Mesothelioma,10
HSPB8,HSP90AB1,-0.14230641963241356,TCGA-MESO,Mesothelioma,10
HSPB8,HSPA9,-0.10061508690439147,TCGA-MESO,Mesothelioma,10
HSPB8,HSPB1,0.10290033528388805,TCGA-MESO,Mesothelioma,10
HSPB8,HSPB7,0.23832853512507748,TCGA-MESO,Mesothelioma,10
HSPB8,HSPB8,1,TCGA-MESO,Mesothelioma,10
HSPB8,HSPD1,-0.02472652387447107,TCGA-MESO,Mesothelioma,10
HSPB8,HSPE1,0.10970171283567683,TCGA-MESO,Mesothelioma,10
HSPB8,SDHAF1,-0.13980711990261882,TCGA-MESO,Mesothelioma,10
HSPB8,TRAP1,0.005409231075835474,TCGA-MESO,Mesothelioma,10
HSPD1,CCT6A,0.32396591420601223,TCGA-MESO,Mesothelioma,10
HSPD1,CLPX,0.2903031878085063,TCGA-MESO,Mesothelioma,10
HSPD1,CRYAB,-0.35155841265579607,TCGA-MESO,Mesothelioma,10
HSPD1,DNAJA3,0.3197051577506953,TCGA-MESO,Mesothelioma,10
HSPD1,DNAJB2,-0.3356698290605279,TCGA-MESO,Mesothelioma,10
HSPD1,DNAJB6,-0.004514856788384862,TCGA-MESO,Mesothelioma,10
HSPD1,DNAJC15,-0.2276883434007557,TCGA-MESO,Mesothelioma,10
HSPD1,DNAJC19,-0.045774469249419594,TCGA-MESO,Mesothelioma,10
HSPD1,DNLZ,-0.19586429852464268,TCGA-MESO,Mesothelioma,10
HSPD1,GRPEL1,-0.1222380318271045,TCGA-MESO,Mesothelioma,10
HSPD1,GRPEL2,-0.21133159530431464,TCGA-MESO,Mesothelioma,10
HSPD1,HSCB,-0.319325579595157,TCGA-MESO,Mesothelioma,10
HSPD1,HSP90AA1,0.2321122024706671,TCGA-MESO,Mesothelioma,10
HSPD1,HSP90AB1,0.20798880080653084,TCGA-MESO,Mesothelioma,10
HSPD1,HSPA9,0.23989298759110694,TCGA-MESO,Mesothelioma,10
HSPD1,HSPB1,-0.3917792138175783,TCGA-MESO,Mesothelioma,10
HSPD1,HSPB7,-0.11384938604185563,TCGA-MESO,Mesothelioma,10
HSPD1,HSPB8,-0.02472652387447107,TCGA-MESO,Mesothelioma,10
HSPD1,HSPD1,1,TCGA-MESO,Mesothelioma,10
HSPD1,HSPE1,0.14933501273068703,TCGA-MESO,Mesothelioma,10
HSPD1,SDHAF1,-0.4806703829120459,TCGA-MESO,Mesothelioma,10
HSPD1,TRAP1,0.30029826050099195,TCGA-MESO,Mesothelioma,10
HSPE1,CCT6A,-0.306340827978249,TCGA-MESO,Mesothelioma,10
HSPE1,CLPX,-0.47710804435515936,TCGA-MESO,Mesothelioma,10
HSPE1,CRYAB,0.08944091661669147,TCGA-MESO,Mesothelioma,10
HSPE1,DNAJA3,-0.23338739845799117,TCGA-MESO,Mesothelioma,10
HSPE1,DNAJB2,0.11478928756122087,TCGA-MESO,Mesothelioma,10
HSPE1,DNAJB6,-0.3225310807270747,TCGA-MESO,Mesothelioma,10
HSPE1,DNAJC15,0.13182131307047926,TCGA-MESO,Mesothelioma,10
HSPE1,DNAJC19,0.28803297714384823,TCGA-MESO,Mesothelioma,10
HSPE1,DNLZ,0.1422598578825833,TCGA-MESO,Mesothelioma,10
HSPE1,GRPEL1,0.1034009217958467,TCGA-MESO,Mesothelioma,10
HSPE1,GRPEL2,-0.39990198627536794,TCGA-MESO,Mesothelioma,10
HSPE1,HSCB,0.2625312982246437,TCGA-MESO,Mesothelioma,10
HSPE1,HSP90AA1,-0.25958420124495624,TCGA-MESO,Mesothelioma,10
HSPE1,HSP90AB1,-0.307497437666223,TCGA-MESO,Mesothelioma,10
HSPE1,HSPA9,-0.24565081649083564,TCGA-MESO,Mesothelioma,10
HSPE1,HSPB1,0.40001700172006216,TCGA-MESO,Mesothelioma,10
HSPE1,HSPB7,-0.12223964180055333,TCGA-MESO,Mesothelioma,10
HSPE1,HSPB8,0.10970171283567683,TCGA-MESO,Mesothelioma,10
HSPE1,HSPD1,0.14933501273068703,TCGA-MESO,Mesothelioma,10
HSPE1,HSPE1,1,TCGA-MESO,Mesothelioma,10
HSPE1,SDHAF1,0.24821635430910471,TCGA-MESO,Mesothelioma,10
HSPE1,TRAP1,-0.27567385377557785,TCGA-MESO,Mesothelioma,10
SDHAF1,CCT6A,-0.2928135897555084,TCGA-MESO,Mesothelioma,10
SDHAF1,CLPX,-0.1633082389720133,TCGA-MESO,Mesothelioma,10
SDHAF1,CRYAB,0.2061129646193577,TCGA-MESO,Mesothelioma,10
SDHAF1,DNAJA3,-0.2720198651376432,TCGA-MESO,Mesothelioma,10
SDHAF1,DNAJB2,0.40165749257914257,TCGA-MESO,Mesothelioma,10
SDHAF1,DNAJB6,-0.2522687091732302,TCGA-MESO,Mesothelioma,10
SDHAF1,DNAJC15,0.1471139705211167,TCGA-MESO,Mesothelioma,10
SDHAF1,DNAJC19,0.1866190425782158,TCGA-MESO,Mesothelioma,10
SDHAF1,DNLZ,0.09817255520864025,TCGA-MESO,Mesothelioma,10
SDHAF1,GRPEL1,0.13071241481024598,TCGA-MESO,Mesothelioma,10
SDHAF1,GRPEL2,0.06837402496264958,TCGA-MESO,Mesothelioma,10
SDHAF1,HSCB,0.44726297572968227,TCGA-MESO,Mesothelioma,10
SDHAF1,HSP90AA1,-0.2634957173348256,TCGA-MESO,Mesothelioma,10
SDHAF1,HSP90AB1,-0.16878771544835364,TCGA-MESO,Mesothelioma,10
SDHAF1,HSPA9,-0.19586945875831596,TCGA-MESO,Mesothelioma,10
SDHAF1,HSPB1,0.1844428100840496,TCGA-MESO,Mesothelioma,10
SDHAF1,HSPB7,0.07557635400294108,TCGA-MESO,Mesothelioma,10
SDHAF1,HSPB8,-0.13980711990261882,TCGA-MESO,Mesothelioma,10
SDHAF1,HSPD1,-0.4806703829120459,TCGA-MESO,Mesothelioma,10
SDHAF1,HSPE1,0.24821635430910471,TCGA-MESO,Mesothelioma,10
SDHAF1,SDHAF1,1,TCGA-MESO,Mesothelioma,10
SDHAF1,TRAP1,-0.2965437314997518,TCGA-MESO,Mesothelioma,10
TRAP1,CCT6A,0.25707394087184116,TCGA-MESO,Mesothelioma,10
TRAP1,CLPX,0.34318159622485894,TCGA-MESO,Mesothelioma,10
TRAP1,CRYAB,-0.1831156018080395,TCGA-MESO,Mesothelioma,10
TRAP1,DNAJA3,0.7017912899251376,TCGA-MESO,Mesothelioma,10
TRAP1,DNAJB2,-0.38436919313032497,TCGA-MESO,Mesothelioma,10
TRAP1,DNAJB6,0.21127058153145664,TCGA-MESO,Mesothelioma,10
TRAP1,DNAJC15,-0.2813370864028819,TCGA-MESO,Mesothelioma,10
TRAP1,DNAJC19,0.2383130163377484,TCGA-MESO,Mesothelioma,10
TRAP1,DNLZ,-0.1519941631369999,TCGA-MESO,Mesothelioma,10
TRAP1,GRPEL1,-0.2606608688696603,TCGA-MESO,Mesothelioma,10
TRAP1,GRPEL2,-0.14832609815419748,TCGA-MESO,Mesothelioma,10
TRAP1,HSCB,-0.4801334152195659,TCGA-MESO,Mesothelioma,10
TRAP1,HSP90AA1,0.021145792779088294,TCGA-MESO,Mesothelioma,10
TRAP1,HSP90AB1,0.2612937770436962,TCGA-MESO,Mesothelioma,10
TRAP1,HSPA9,0.21484531678122737,TCGA-MESO,Mesothelioma,10
TRAP1,HSPB1,-0.222600254772914,TCGA-MESO,Mesothelioma,10
TRAP1,HSPB7,-0.0345199815279963,TCGA-MESO,Mesothelioma,10
TRAP1,HSPB8,0.005409231075835474,TCGA-MESO,Mesothelioma,10
TRAP1,HSPD1,0.30029826050099195,TCGA-MESO,Mesothelioma,10
TRAP1,HSPE1,-0.27567385377557785,TCGA-MESO,Mesothelioma,10
TRAP1,SDHAF1,-0.2965437314997518,TCGA-MESO,Mesothelioma,10
TRAP1,TRAP1,1,TCGA-MESO,Mesothelioma,10
CCT6A,CCT6A,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,CLPX,0.17648305639100578,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,CRYAB,-0.2979716705347597,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,DNAJA3,0.3245151346850748,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,DNAJB2,-0.2392337632728261,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,DNAJB6,0.12354239149648392,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,DNAJC15,0.0947055291365884,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,DNAJC19,0.018231189810791915,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,DNLZ,-0.14133213319445068,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,GRPEL1,-0.15437991748294289,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,GRPEL2,0.08158402864289956,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSCB,-0.35068414249801666,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSP90AA1,0.3715618026189566,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSP90AB1,0.4071967998975802,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSPA9,0.23999943413616395,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSPB1,-0.34436621166752335,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSPB7,-0.34534450742208217,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSPB8,0.025529058331209088,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSPD1,-0.1632648640904958,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,HSPE1,-0.35640786113640294,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,SDHAF1,-0.10392686212652634,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CCT6A,TRAP1,0.3032672750057718,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,CCT6A,0.17648305639100578,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,CLPX,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,CRYAB,0.0796257601544826,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,DNAJA3,0.3647414084856902,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,DNAJB2,-0.43745751607076927,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,DNAJB6,0.19417312000936907,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,DNAJC15,-0.06507259405607284,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,DNAJC19,-0.1332897510247231,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,DNLZ,-0.3172949291588236,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,GRPEL1,-0.019656622439190415,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,GRPEL2,0.2654011810901448,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSCB,-0.2626817963909079,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSP90AA1,-0.04091028549284899,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSP90AB1,-0.010472200288391968,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSPA9,0.1980251185944671,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSPB1,-0.4922498925144783,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSPB7,0.17294737975719357,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSPB8,-0.10533033742350593,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSPD1,0.11067101530448971,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,HSPE1,-0.42524881488779437,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,SDHAF1,-0.03635953084892189,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CLPX,TRAP1,0.3674178187731633,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,CCT6A,-0.2979716705347597,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,CLPX,0.0796257601544826,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,CRYAB,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,DNAJA3,-0.22287891821448716,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,DNAJB2,0.05334497449043888,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,DNAJB6,0.060510219759604,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,DNAJC15,-0.26394849269808923,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,DNAJC19,-0.18689206304905628,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,DNLZ,0.10324892939708699,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,GRPEL1,-0.011994851972545234,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,GRPEL2,0.17575911730483956,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSCB,0.06617355397234644,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSP90AA1,-0.17995368371386447,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSP90AB1,-0.22014813043071138,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSPA9,-0.1323367225063276,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSPB1,0.14458135115819387,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSPB7,0.31353368007428795,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSPB8,-0.2790752929639293,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSPD1,0.01942240088935396,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,HSPE1,0.05435700086768681,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,SDHAF1,0.0510012774105236,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
CRYAB,TRAP1,-0.0784549037409643,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,CCT6A,0.3245151346850748,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,CLPX,0.3647414084856902,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,CRYAB,-0.22287891821448716,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,DNAJA3,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,DNAJB2,-0.3936306595999747,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,DNAJB6,-0.07467229422100655,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,DNAJC15,-0.14155919985422571,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,DNAJC19,-0.1856406110353075,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,DNLZ,-0.32940507693297594,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,GRPEL1,0.06874669682739432,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,GRPEL2,-0.16637442916767803,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSCB,-0.34943879621444757,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSP90AA1,0.1580997769956948,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSP90AB1,0.27884160865021923,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSPA9,0.3028046344373938,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSPB1,-0.572636581892877,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSPB7,-0.2080490810518208,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSPB8,-0.10307778403035572,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSPD1,0.17179300097129407,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,HSPE1,-0.4359149281530096,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,SDHAF1,-0.1895470556227172,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJA3,TRAP1,0.6861978371287161,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,CCT6A,-0.2392337632728261,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,CLPX,-0.43745751607076927,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,CRYAB,0.05334497449043888,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,DNAJA3,-0.3936306595999747,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,DNAJB2,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,DNAJB6,-0.13903414146247348,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,DNAJC15,0.17248030115188398,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,DNAJC19,0.06923140634345684,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,DNLZ,0.3290778259215058,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,GRPEL1,-0.02774022444537512,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,GRPEL2,-0.019597031663747252,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSCB,0.44496885722458596,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSP90AA1,-0.23404108883048444,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSP90AB1,-0.12367615545338612,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSPA9,-0.4689618616476967,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSPB1,0.4432280767133667,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSPB7,0.014965041447729723,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSPB8,0.08777744682760934,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSPD1,-0.24458841167445836,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,HSPE1,0.31779002621514746,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,SDHAF1,0.443077019194311,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB2,TRAP1,-0.2986533230949753,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,CCT6A,0.12354239149648392,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,CLPX,0.19417312000936907,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,CRYAB,0.060510219759604,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,DNAJA3,-0.07467229422100655,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,DNAJB2,-0.13903414146247348,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,DNAJB6,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,DNAJC15,0.0035188404971208532,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,DNAJC19,-0.10511562092872738,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,DNLZ,0.00839508212803115,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,GRPEL1,-0.36338593315459805,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,GRPEL2,0.07749174807619821,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSCB,-0.16707244440160812,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSP90AA1,0.10450018218529694,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSP90AB1,0.15390253968737894,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSPA9,-0.03573920909195121,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSPB1,0.055298912972914595,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSPB7,0.14208326386049344,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSPB8,0.12042796316502169,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSPD1,-0.1991109932237712,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,HSPE1,-0.2598830737114872,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,SDHAF1,-0.041232372239715286,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJB6,TRAP1,-0.017739298318691657,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,CCT6A,0.0947055291365884,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,CLPX,-0.06507259405607284,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,CRYAB,-0.26394849269808923,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,DNAJA3,-0.14155919985422571,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,DNAJB2,0.17248030115188398,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,DNAJB6,0.0035188404971208532,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,DNAJC15,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,DNAJC19,0.1949777418069869,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,DNLZ,0.06629188673476934,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,GRPEL1,0.1050258712043712,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,GRPEL2,-0.05731278799968105,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSCB,0.008183078164513795,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSP90AA1,-0.09608005175323736,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSP90AB1,-0.1013663800966155,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSPA9,-0.16755934140364317,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSPB1,0.10270269733624882,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSPB7,-0.06613484065752902,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSPB8,0.01772531111434292,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSPD1,-0.1399142265490144,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,HSPE1,0.08307969425909048,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,SDHAF1,0.08549319538548854,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC15,TRAP1,-0.11747453887425095,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,CCT6A,0.018231189810791915,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,CLPX,-0.1332897510247231,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,CRYAB,-0.18689206304905628,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,DNAJA3,-0.1856406110353075,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,DNAJB2,0.06923140634345684,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,DNAJB6,-0.10511562092872738,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,DNAJC15,0.1949777418069869,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,DNAJC19,1,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,DNLZ,0.0581094695140983,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,GRPEL1,0.04467389444983602,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,GRPEL2,0.10871761455327915,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSCB,0.20864020024647228,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSP90AA1,-0.13106431682814823,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSP90AB1,-0.20208231014420416,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSPA9,-0.020433642806014674,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSPB1,0.04314634904840255,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSPB7,-0.21007573815170705,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSPB8,0.03408595936427698,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSPD1,-0.05981367725313475,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,HSPE1,0.29696932260973774,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,SDHAF1,0.21655219056661362,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNAJC19,TRAP1,-0.3427282260986063,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNLZ,CCT6A,-0.14133213319445068,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNLZ,CLPX,-0.3172949291588236,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNLZ,CRYAB,0.10324892939708699,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNLZ,DNAJA3,-0.32940507693297594,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNLZ,DNAJB2,0.3290778259215058,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
DNLZ,DNAJB6,0.00839508212803115,TCGA-PCPG,Pheochromocytoma and Paraganglioma,11
